,dcID,RID
8653,36061011000d1,449198
8654,36061012500d1,1252667
8655,36061012500d2,1252667
8656,36061006700d1,1145792
8657,36061012400d1,684031
8658,36061004400d1,449082
8659,36061023801d0,80751
8660,36061013000d0,684502
8661,36061015001d1,798232
8662,36061015802d1,1252481
8663,36061000800d6,774917
8664,36061001300d1,450069
8665,36061003400d2,1292327
8666,36061021900d1,449229
8667,36061001800d6,684781
8668,36061018400d1,80972
8669,36061016200d8,450195
8670,36061002602d0,1285928
8671,36061001002d3,449627
8672,36061001002d4,449627
8673,36061020901d2,449489
8674,36061006700d2,1145792
8675,36061002500d4,80912
8676,36061002500d5,80912
8677,36061015200d2,80746
8678,36061021000d1,683225
8679,36061029900d6,80923
8680,36061022800d2,1252791
8681,36061016200d9,814368
8682,36061016600d3,1253428
8683,36061002000d3,81059
8684,36061015100d1,1147632
8685,36061023600d2,1253104
8686,36061016400d3,1253230
8687,36061018000d6,197486
8688,36061024302d1,197507
8689,36061023200d6,1252018
8690,36061018900d5,81124
8691,36061019200d1,80974
8692,36061003001d3,798242
8693,36061026300d0,683436
8694,36061016800d2,1253878
8695,36061023900d2,774191
8696,36061022400d5,449326
8697,36061022400d6,449326
8698,36061016900d2,1253996
8699,36061014802d0,774992
8700,36061020600d1,684004
8701,36061020300d1,450089
8702,36061016001d1,1252499
8703,36061012100d0,683075
8704,36061026100d2,1147192
8705,36061015002d1,1145579
8706,36061019900d1,961023
8707,36061018700d1,1253350
8708,36061024200d6,1145911
8709,36061003900d4,449447
8710,36061020300d2,1146846
8711,36061022700d2,1253036
8712,36061005400d0,1145320
8713,36061014802d1,1285864
8714,36061018700d2,1147497
8715,36061012700d6,774362
8716,36061003300d0,683967
8717,36061003100d1,960689
8718,36061027700d1,1147042
8719,36061007600d1,1252465
8720,36061021600d0,1147521
8721,36061015002d2,1145579
8722,36061027100d5,1145282
8723,36061028500d2,450507
8724,36061014900d3,1147626
8725,36061027100d6,1145284
8726,36061012400d2,1253646
8727,36061006700d3,450261
8728,36061015100d2,80900
8729,36061008900d4,683628
8730,36061014402d1,1252057
8731,36061014900d4,961005
8732,36061001402d4,774808
8733,36061016002d0,1285479
8734,36061015300d0,1146834
8735,36061017900d3,683278
8736,36061015100d3,774573
8737,36061008800d2,683594
8738,36061005400d1,1252961
8739,36061017700d3,774242
8740,36061003300d1,774738
8741,36061003300d2,774738
8742,36061020600d2,1146275
8743,36061021200d4,961238
8744,36061009000d4,449998
8745,36061006600d1,1146910
8746,36061019701d2,197482
8747,36061018200d3,1253172
8748,36061011402d1,1285463
8749,36061011402d2,1285463
8750,36061022900d1,774408
8751,36061026300d1,774744
8752,36061019900d2,683690
8753,36061010200d1,684252
8754,36061013600d2,774472
8755,36061006100d1,1146105
8756,36061018900d6,683271
8757,36061022302d1,961017
8758,36061013800d1,1285533
8759,36061014900d5,1147626
8760,36061027100d7,684181
8761,36061005000d0,1147538
8762,36061009900d0,1146068
8763,36061004100d5,774683
8764,36061003300d3,450094
8765,36061020500d0,449712
8766,36061007800d0,1200445
8767,36061013600d3,774497
8768,36061002400d4,80757
8769,36061016800d3,683287
8770,36061017000d6,1285199
8771,36061006200d2,961674
8772,36061031704d0,683662
8773,36061014900d6,961005
8774,36061019300d4,1252033
8775,36061017300d5,684013
8776,36061005400d2,1252961
8777,36061015400d0,1145638
8778,36061023200d7,1252014
8779,36061017500d0,774883
8780,36061016900d3,1147734
8781,36061016900d4,1285733
8782,36061024200d7,798203
8783,36061000800d7,774919
8784,36061021600d1,1147521
8785,36061019702d1,684030
8786,36061011700d0,684215
8787,36061008800d3,1252562
8788,36061010200d2,684252
8789,36061003300d4,683967
8790,36061012100d1,683157
8791,36061012100d2,683157
8792,36061009600d0,1252659
8793,36061011900d1,798033
8794,36061010000d3,1285715
8795,36061005800d2,1285753
8796,36061016001d2,774297
8797,36061005600d2,683804
8798,36061010000d4,1285157
8799,36061000900d3,81152
8800,36061013600d4,684516
8801,36061000600d9,449427
8802,36061009900d1,1146068
8803,36061005501d0,683615
8804,36061018100d4,683775
8805,36061002100d1,774715
8806,36061017900d4,961600
8807,36061000900d4,450076
8808,36061008100d0,1285880
8809,36061023100d1,1146565
8810,36061025500d3,961092
8811,36061011700d1,684215
8812,36061019900d3,683690
8813,36061012500d3,1252241
8814,36061014500d0,743160
8815,36061007400d0,1253238
8816,36061010400d1,450266
8817,36061003400d3,774973
8818,36061010400d2,798318
8819,36061006200d3,814532
8820,36061024200d8,1147479
8821,36061001200d2,80995
8822,36061009100d0,798247
8823,36061019300d5,1252351
8824,36061018600d3,684266
8825,36061026100d3,683187
8826,36061023802d1,449592
8827,36061007100d3,1252685
8828,36061015500d1,81180
8829,36061006200d4,961674
8830,36061024000d1,80975
8831,36061026300d2,1251927
8832,36061003300d5,449137
8833,36061006200d5,1146606
8834,36061015100d4,774573
8835,36061031703d3,683904
8836,36061031703d4,683904
8837,36061015200d3,1146706
8838,36061016001d3,774297
8839,36061011401d0,774287
8840,36061029900d8,450202
8841,36061023802d2,197473
8842,36061003001d4,774803
8843,36061001502d1,449303
8844,36061009800d3,1285834
8845,36061025500d4,683441
8846,36061025500d5,683441
8847,36061027500d0,814506
8848,36061007400d1,683303
8849,36061014802d2,774992
8850,36061011600d1,449937
8851,36061014802d3,774992
8852,36061001501d1,80700
8853,36061020500d1,449286
8854,36061015300d1,1146834
8855,36061017000d7,960442
8856,36061023200d8,1147269
8857,36061017700d4,197481
8858,36061021800d3,450306
8859,36061018200d4,449603
8860,36061010000d5,1285157
8861,36061020500d2,449712
8862,36061002400d5,684071
8863,36061019900d4,961023
8864,36061018700d3,1147497
8865,36061005000d1,1147538
8866,36061007700d0,1147071
8867,36061000800d8,774917
8868,36061003100d2,961039
8869,36061017200d2,683810
8870,36061014802d4,1285864
8871,36061014500d1,683390
8872,36061031704d1,683662
8873,36061016002d1,1285479
8874,36061015400d1,1145638
8875,36061001300d2,684403
8876,36061014900d7,961005
8877,36061003900d5,449097
8878,36061023801d1,80751
8879,36061008800d4,1252562
8880,36061008900d5,683628
8881,36061009400d3,683507
8882,36061009600d1,1252659
8883,36061010601d0,683793
8884,36061015801d3,1285501
8885,36061006200d6,1146608
8886,36061016001d4,1292337
8887,36061023100d2,774406
8888,36061011401d1,774473
8889,36061011401d2,774286
8890,36061005200d1,814469
8891,36061012200d0,1285239
8892,36061006300d0,683100
8893,36061012000d1,774284
8894,36061004000d2,1253742
8895,36061006500d0,683623
8896,36061016002d2,1252487
8897,36061016001d5,1252499
8898,36061006200d7,1146411
8899,36061014801d1,1285353
8900,36061015002d3,1285357
8901,36061018100d5,1253590
8902,36061013200d2,683788
8903,36061007900d0,684713
8904,36061011600d2,774462
8905,36061003001d5,684784
8906,36061023200d9,449187
8907,36061017500d1,1253362
8908,36061019500d2,1285719
8909,36061025700d4,1253340
8910,36061006400d0,81181
8911,36061018300d0,683775
8912,36061016500d0,1252805
8913,36061006700d4,683634
8914,36061002201d6,775051
8915,36061012000d2,1292275
8916,36061004900d0,683704
8917,36061007700d1,1147651
8918,36061002602d1,683105
8919,36061011600d3,1145694
8920,36061009300d3,450391
8921,36061008100d1,1284981
8922,36061003800d0,80908
8923,36061020500d3,814392
8924,36061007100d4,960370
8925,36061007200d1,684343
8926,36061012800d2,1253644
8927,36061020101d0,1146504
8928,36061014000d0,798081
8929,36061014000d1,798074
8930,36061021900d2,1251987
8931,36061013400d3,1252041
8932,36061016500d1,961187
8933,36061013700d0,1285621
8934,36061013600d5,1254040
8935,36061015700d0,774172
8936,36061010000d6,1285808
8937,36061020600d3,1146275
8938,36061017700d5,774994
8939,36061008300d1,1285882
8940,36061017700d6,798289
8941,36061012000d3,798089
8942,36061023802d3,450305
8943,36061007800d1,1200445
8944,36061006500d1,683618
8945,36061013400d4,1254016
8946,36061017700d7,960921
8947,36061015002d4,1285798
8948,36061007100d5,1147069
8949,36061015300d2,1147636
8950,36061001800d7,774680
8951,36061021100d1,683408
8952,36061017300d6,684021
8953,36061001001d0,197512
8954,36061007400d2,1285559
8955,36061020101d1,1146504
8956,36061012100d3,1253290
8957,36061003200d1,1254060
8958,36061013200d3,684051
8959,36061005400d3,1145327
8960,36061012100d4,774110
8961,36061018900d7,774438
8962,36061002900d2,449297
8963,36061010000d7,1292371
8964,36061012200d1,1252051
8965,36061014200d3,1252047
8966,36061004800d1,961474
8967,36061010800d0,1253384
8968,36061005400d4,1145330
8969,36061016300d1,1147406
8970,36061016001d6,1252487
8971,36061020500d4,683948
8972,36061026300d3,774212
8973,36061013000d1,1147758
8974,36061002900d3,774206
8975,36061013100d1,1292415
8976,36061005000d2,1292321
8977,36061014200d4,1252047
8978,36061018700d4,1253350
8979,36061016300d2,1253744
8980,36061011600d4,449937
8981,36061011900d2,798034
8982,36061009200d2,774244
8983,36061005501d1,80713
8984,36061011000d2,1252073
8985,36061006100d2,1146105
8986,36061000900d5,81152
8987,36061008800d5,683073
8988,36061013600d6,775134
8989,36061018900d8,683271
8990,36061028500d3,450507
8991,36061013100d2,1292415
8992,36061016002d3,1147006
8993,36061009000d5,449998
8994,36061005000d3,449394
8995,36061014602d3,1285153
8996,36061006500d2,683618
8997,36061022400d7,961230
8998,36061016001d7,1285213
8999,36061019000d2,1147700
9000,36061029100d2,449051
9001,36061005400d5,1145320
9002,36061001402d5,80995
9003,36061019600d1,1252783
9004,36061023400d1,961265
9005,36061024302d2,197494
9006,36061016900d5,1285733
9007,36061024302d3,197494
9008,36061024900d4,449740
9009,36061020500d5,449712
9010,36061015100d5,80900
9011,36061017300d7,684486
9012,36061003900d6,449465
9013,36061020300d3,1146846
9014,36061000202d4,449659
9015,36061021100d2,197527
9016,36061021100d3,197527
9017,36061000700d3,798052
9018,36061022900d2,774408
9019,36061013500d1,1252215
9020,36061003900d7,449447
9021,36061004000d3,1292335
9022,36061017900d5,683278
9023,36061017100d1,1253602
9024,36061007400d3,1252537
9025,36061017700d8,774242
9026,36061018100d6,1253116
9027,36061021703d0,449750
9028,36061016300d3,1147136
9029,36061007500d0,1252757
9030,36061017402d2,1147281
9031,36061021800d4,1252377
9032,36061012500d4,1252241
9033,36061027700d2,1147042
9034,36061009000d6,774247
9035,36061016800d4,683287
9036,36061016100d2,1252219
9037,36061012700d7,1285047
9038,36061021800d5,1252377
9039,36081040900d1,696189
9040,36081044601d3,776125
9041,36081117500d0,696069
9042,36081085700d0,781983
9043,36081025100d3,90693
9044,36081024500d0,466197
9045,36081122702d2,470328
9046,36081120700d2,472359
9047,36081024900d0,693891
9048,36081066300d0,777119
9049,36081037300d1,699522
9050,36081037300d2,1259464
9051,36081045500d2,780346
9052,36081025400d0,694171
9053,36081068200d1,691281
9054,36081008600d1,777085
9055,36081063800d3,776919
9056,36081136700d1,694393
9057,36081115100d0,799206
9058,36081063900d0,697807
9059,36081032000d3,1258331
9060,36081028400d3,694317
9061,36081098100d1,780448
9062,36081098100d2,780400
9063,36081004700d1,698848
9064,36081152902d1,695520
9065,36081050400d2,691083
9066,36081045800d1,466753
9067,36081044800d2,699260
9068,36081051200d0,799535
9069,36081020600d2,698009
9070,36081094202d1,466039
9071,36081025400d1,799862
9072,36081039400d2,695609
9073,36081035800d1,695667
9074,36081097202d1,89801
9075,36081086900d0,466365
9076,36081027800d1,694285
9077,36081018200d0,469956
9078,36081003100d0,781715
9079,36081002500d1,89600
9080,36081033402d5,467042
9081,36081033402d6,467042
9082,36081122701d2,804833
9083,36081086300d2,799686
9084,36081063900d1,697807
9085,36081001000d0,782159
9086,36081063200d2,782312
9087,36081103201d1,691620
9088,36081077902d0,690319
9089,36081074100d1,470476
9090,36081084000d1,697487
9091,36081063200d3,695734
9092,36081116700d1,778574
9093,36081074100d2,468396
9094,36081073900d0,800444
9095,36081071900d0,777233
9096,36081017900d2,693827
9097,36081115900d1,782103
9098,36081033401d1,465731
9099,36081047900d3,691920
9100,36081077906d1,779473
9101,36081069300d2,697476
9102,36081071600d1,91176
9103,36081061301d0,781123
9104,36081065900d0,690485
9105,36081090700d1,471368
9106,36081124100d0,804367
9107,36081077903d0,693614
9108,36081054000d0,468596
9109,36081021400d2,469451
9110,36081024900d1,693891
9111,36081030902d0,695964
9112,36081129104d1,776872
9113,36081047500d1,697528
9114,36081048900d0,780265
9115,36081098100d3,800415
9116,36081040200d0,778948
9117,36081029700d0,693898
9118,36081021200d0,465409
9119,36081021200d1,465409
9120,36081077500d1,693600
9121,36081028700d3,780138
9122,36081028300d2,800333
9123,36081051700d0,696251
9124,36081004200d0,777616
9125,36081124100d1,800985
9126,36081086100d2,779619
9127,36081008600d2,693168
9128,36081013200d1,88967
9129,36081103202d3,471178
9130,36081026100d0,469135
9131,36081099704d2,778710
9132,36081098700d2,798555
9133,36081060000d1,798860
9134,36081024000d1,777747
9135,36081018300d1,779412
9136,36081032900d0,777027
9137,36081028400d4,1160615
9138,36081018000d0,782269
9139,36081145900d0,697885
9140,36081038400d1,700042
9141,36081036500d0,690202
9142,36081077500d2,469585
9143,36081057700d0,465428
9144,36081029700d1,693898
9145,36081048000d0,1158927
9146,36081060600d0,776822
9147,36081032000d4,1258331
9148,36081033000d1,91451
9149,36081048500d0,466283
9150,36081030600d0,89360
9151,36081068200d2,691281
9152,36081026902d1,699556
9153,36081071303d1,692240
9154,36081075702d1,780526
9155,36081049700d1,90964
9156,36081006100d1,799733
9157,36081047500d2,693625
9158,36081044400d1,779029
9159,36081103201d2,471178
9160,36081063800d4,691522
9161,36081006100d2,799733
9162,36081025100d4,90693
9163,36081046500d0,691927
9164,36081077903d1,693614
9165,36081053200d2,472966
9166,36081056800d3,692499
9167,36081025400d2,700049
9168,36081050000d0,692919
9169,36081065600d1,781947
9170,36081058200d1,777709
9171,36081036600d3,468686
9172,36081044601d4,691341
9173,36081063800d5,697151
9174,36081085700d1,469270
9175,36081109300d0,470662
9176,36081032900d1,471685
9177,36081004300d1,699748
9178,36081038100d1,779978
9179,36081036700d1,693291
9180,36081122701d3,693056
9181,36081116700d2,694863
9182,36081099705d0,471620
9183,36081048200d1,781398
9184,36081050000d1,692919
9185,36081036600d4,692645
9186,36081036600d5,692645
9187,36081092500d0,798492
9188,36081086100d3,695156
9189,36081023000d0,776114
9190,36081023000d1,776114
9191,36081061900d0,778511
9192,36081033402d7,91578
9193,36081063200d4,695734
9194,36081033900d1,805606
9195,36081077906d2,779473
9196,36081046700d0,698550
9197,36081063800d6,466004
9198,36081036700d2,693291
9199,36081087100d0,692058
9200,36081032000d5,470948
9201,36081004700d2,743385
9202,36081033401d2,698136
9203,36081094203d0,693309
9204,36081079000d0,777982
9205,36081024900d2,693891
9206,36081060800d0,776554
9207,36081040200d1,778948
9208,36081122300d4,696491
9209,36081156700d2,89678
9210,36081018000d1,777813
9211,36081086500d1,777322
9212,36081011700d0,780601
9213,36081109700d1,692466
9214,36081024000d2,692161
9215,36081140300d0,1159349
9216,36081044602d1,468972
9217,36081043702d1,90413
9218,36081015801d0,781380
9219,36081015801d1,698031
9220,36081017900d3,800708
9221,36081017900d4,693827
9222,36081066501d1,972250
9223,36081047600d0,695585
9224,36081006900d0,470648
9225,36081134700d1,90281
9226,36081062200d1,799009
9227,36081144100d0,465942
9228,36081104700d2,800827
9229,36081156700d3,691571
9230,36081010500d0,778664
9231,36081050800d3,470073
9232,36081122701d4,693056
9233,36081039800d0,466710
9234,36081039800d1,466710
9235,36081056800d4,799800
9236,36081026700d0,694651
9237,36081026901d2,775858
9238,36081074700d0,697592
9239,36081111300d0,690028
9240,36081120700d3,697503
9241,36081085700d2,690629
9242,36081025301d0,1157907
9243,36081122701d5,469447
9244,36081115700d0,799682
9245,36081140902d1,1157990
9246,36081157901d0,804470
9247,36081150702d1,472271
9248,36081098700d3,800403
9249,36081004500d0,90569
9250,36081048300d2,693236
9251,36081099801d1,697234
9252,36081058300d0,699485
9253,36081152902d2,695520
9254,36081065400d0,695836
9255,36081094500d0,470348
9256,36081080900d1,465261
9257,36081074900d0,466520
9258,36081080900d2,470573
9259,36081093800d1,202666
9260,36081004200d1,777617
9261,36081071100d0,467388
9262,36081071100d1,695183
9263,36081028200d0,779901
9264,36081129102d0,691436
9265,36081048200d2,776883
9266,36081115100d1,799206
9267,36081045400d0,90914
9268,36081071600d2,91176
9269,36081050201d0,699110
9270,36081069701d0,697605
9271,36081063000d0,777969
9272,36081046000d0,694543
9273,36081028400d5,1257967
9274,36081101001d2,777784
9275,36081012400d0,781335
9276,36081048400d0,697141
9277,36081045700d0,777213
9278,36081037700d1,799582
9279,36081033000d2,470950
9280,36081069300d3,697476
9281,36081094500d1,91533
9282,36081053200d3,91483
9283,36081089200d0,775765
9284,36081053200d4,700113
9285,36081053200d5,700113
9286,36081092200d0,697628
9287,36081098100d4,780400
9288,36081019000d0,471845
9289,36081079000d1,804498
9290,36081026400d1,780768
9291,36081038100d2,779978
9292,36081011300d1,780558
9293,36081005900d0,699399
9294,36081073700d0,692290
9295,36081072900d0,804844
9296,36081059300d0,780375
9297,36081077903d2,693612
9298,36081063500d0,465386
9299,36081036500d1,1259456
9300,36081049900d0,470333
9301,36081011500d0,780609
9302,36081092500d1,778333
9303,36081012100d0,693845
9304,36081028300d3,780140
9305,36081145101d0,799073
9306,36081120100d0,472354
9307,36081055100d0,693473
9308,36081105900d0,799697
